outcome_id,participant_id,outcome_type_id,outcome_date,weeks_from_program_end,sector,hours_per_week,salary_band,employer_type,outcome_source,verified,recorded_by_staff_id,is_sustained_13_weeks,is_sustained_26_weeks,created_at,updated_at,is_active,data_source
2642,3321,8,2024-07-23,22,Construction,9,National Minimum Wage,Public Sector,Participant Self-Report,True,48,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2643,6467,4,2024-01-01,23,Administration,10,Not Applicable,Self,Participant Self-Report,False,100,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2644,1094,2,2025-08-17,24,Customer Service,11,National Minimum Wage,Public Sector,Employer Confirmation,True,59,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2645,992,1,2024-02-29,25,Retail,12,Above Living Wage,Large Employer,Participant Self-Report,False,38,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2646,2700,6,2025-11-13,26,Logistics,13,National Minimum Wage,SME,Employer Confirmation,True,54,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2647,2856,7,2024-11-09,0,Retail,14,Living Wage,SME,Participant Self-Report,False,97,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2648,7737,6,2024-06-23,1,Sport & Leisure,15,Living Wage,SME,Participant Self-Report,True,46,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2649,1678,6,2023-03-20,2,Sport & Leisure,16,Not Applicable,SME,Participant Self-Report,False,61,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2650,6222,4,2023-10-15,3,Construction,17,National Minimum Wage,Self,Partner Referral,True,6,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2651,1261,3,2024-11-20,4,Retail,18,Above Living Wage,Large Employer,Employer Confirmation,False,123,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2652,2815,3,2025-06-18,5,Customer Service,19,Living Wage,Public Sector,Employer Confirmation,True,13,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2653,1313,9,2024-01-27,6,Administration,20,Not Applicable,Public Sector,Partner Referral,False,8,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2654,784,7,2023-07-19,7,Administration,21,Living Wage,Large Employer,Participant Self-Report,True,130,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2655,4390,8,2023-04-30,8,Healthcare,22,Not Applicable,Public Sector,Participant Self-Report,False,125,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2656,4183,6,2025-06-21,9,Construction,23,National Minimum Wage,Charity/Non-profit,Partner Referral,True,13,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2657,6217,3,2024-12-21,10,Hospitality,24,Not Applicable,SME,Employer Confirmation,False,35,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2658,7017,5,2024-12-29,11,Other,25,Not Applicable,Large Employer,DWP Confirmation,True,95,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2659,7295,2,2024-04-14,12,Customer Service,26,Not Applicable,Large Employer,Employer Confirmation,False,113,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2660,737,9,2025-08-09,13,Construction,27,Not Applicable,SME,Employer Confirmation,True,42,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2661,2107,5,2023-04-04,14,Healthcare,28,National Minimum Wage,SME,Employer Confirmation,False,106,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2662,677,8,2025-05-23,15,Sport & Leisure,29,Above Living Wage,Public Sector,Participant Self-Report,True,65,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2663,1583,5,2025-01-03,16,Customer Service,30,Not Applicable,Large Employer,Participant Self-Report,False,102,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2664,684,2,2023-12-03,17,Administration,31,Not Applicable,SME,Participant Self-Report,True,70,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2665,4544,2,2025-03-02,18,Hospitality,32,Not Applicable,SME,Partner Referral,False,53,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2666,4684,4,2024-05-17,19,Administration,33,Not Applicable,SME,Participant Self-Report,True,138,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2667,6784,1,2024-06-27,20,Administration,34,Living Wage,Public Sector,Participant Self-Report,False,63,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2668,2237,7,2023-03-15,21,Administration,35,Not Applicable,Large Employer,DWP Confirmation,True,78,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2669,4836,5,2024-04-26,22,Customer Service,36,National Minimum Wage,Public Sector,Employer Confirmation,False,119,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2670,4626,4,2023-05-15,23,Hospitality,37,Above Living Wage,Charity/Non-profit,Participant Self-Report,True,147,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2671,192,10,2025-07-05,24,Customer Service,38,Living Wage,SME,Employer Confirmation,False,25,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2672,5657,9,2024-11-02,25,Construction,39,Not Applicable,Large Employer,Partner Referral,True,93,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2673,3790,4,2025-12-19,26,Administration,40,Not Applicable,Charity/Non-profit,Participant Self-Report,False,74,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2674,4117,6,2023-06-03,0,Customer Service,8,Living Wage,Charity/Non-profit,Participant Self-Report,True,74,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2675,3002,5,2024-09-02,1,Sport & Leisure,9,Living Wage,Charity/Non-profit,Participant Self-Report,False,30,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2676,94,8,2024-11-14,2,Administration,10,Living Wage,Charity/Non-profit,Participant Self-Report,True,25,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2677,4782,8,2023-09-08,3,Hospitality,11,Not Applicable,SME,Participant Self-Report,False,110,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2678,6386,2,2024-08-01,4,Customer Service,12,National Minimum Wage,Charity/Non-profit,DWP Confirmation,True,53,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2679,7354,4,2024-10-30,5,Logistics,13,Above Living Wage,Large Employer,Employer Confirmation,False,90,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2680,3616,5,2025-11-14,6,Construction,14,Not Applicable,SME,Partner Referral,True,120,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2681,2088,3,2025-08-07,7,Retail,15,Living Wage,SME,Partner Referral,False,57,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2682,2188,8,2025-11-01,8,Sport & Leisure,16,Not Applicable,Public Sector,Partner Referral,True,142,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2683,3364,10,2024-10-23,9,Customer Service,17,Above Living Wage,Self,Participant Self-Report,False,54,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2684,959,9,2023-09-06,10,Construction,18,Not Applicable,SME,Employer Confirmation,True,57,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2685,4499,2,2025-10-03,11,Retail,19,Living Wage,Large Employer,Partner Referral,False,53,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2686,3933,3,2023-05-21,12,Hospitality,20,Living Wage,Large Employer,Participant Self-Report,True,31,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2687,3994,4,2024-03-22,13,Logistics,21,National Minimum Wage,Public Sector,Partner Referral,False,147,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2688,6265,7,2023-08-23,14,Healthcare,22,Not Applicable,Large Employer,Participant Self-Report,True,67,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2689,5890,2,2025-03-25,15,Administration,23,National Minimum Wage,Large Employer,Participant Self-Report,False,107,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2690,2237,3,2023-05-06,16,Retail,24,Above Living Wage,Large Employer,Participant Self-Report,True,134,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2691,2172,4,2023-08-22,17,Construction,25,Not Applicable,Public Sector,Employer Confirmation,False,20,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2692,7064,3,2024-06-07,18,Customer Service,26,Living Wage,Large Employer,Participant Self-Report,True,10,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2693,7489,3,2023-09-05,19,Retail,27,National Minimum Wage,SME,Employer Confirmation,False,23,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2694,2670,9,2025-06-30,20,Administration,28,National Minimum Wage,Public Sector,Employer Confirmation,True,15,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2695,3587,6,2023-11-02,21,Healthcare,29,Above Living Wage,SME,Employer Confirmation,False,138,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2696,5955,3,2023-04-15,22,Hospitality,30,Living Wage,Large Employer,Employer Confirmation,True,58,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2697,3810,4,2025-03-05,23,Administration,31,Living Wage,SME,Participant Self-Report,False,133,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2698,5320,6,2024-03-29,24,Construction,32,Living Wage,Public Sector,Participant Self-Report,True,99,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2699,1314,10,2023-12-04,25,Construction,33,Not Applicable,Large Employer,Partner Referral,False,25,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2700,4567,1,2024-03-08,26,Healthcare,34,National Minimum Wage,Large Employer,Participant Self-Report,True,12,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2701,3975,2,2025-03-24,0,Logistics,35,Living Wage,SME,Participant Self-Report,False,93,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2702,280,4,2024-09-22,1,Healthcare,36,National Minimum Wage,Public Sector,Employer Confirmation,True,15,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2703,7353,9,2025-03-29,2,Healthcare,37,National Minimum Wage,SME,Employer Confirmation,False,104,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2704,6668,2,2025-07-11,3,Customer Service,38,Not Applicable,Charity/Non-profit,Employer Confirmation,True,57,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2705,4129,6,2025-07-15,4,Healthcare,39,National Minimum Wage,Charity/Non-profit,DWP Confirmation,False,117,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2706,1707,7,2024-05-03,5,Retail,40,National Minimum Wage,SME,Employer Confirmation,True,98,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2707,6771,3,2023-08-05,6,Customer Service,8,Living Wage,SME,Participant Self-Report,False,112,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2708,5582,4,2025-01-02,7,Logistics,9,National Minimum Wage,Large Employer,Participant Self-Report,True,149,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2709,4272,6,2024-04-23,8,Hospitality,10,National Minimum Wage,Large Employer,Employer Confirmation,False,76,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2710,2382,3,2023-07-30,9,Retail,11,Above Living Wage,SME,Employer Confirmation,True,129,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2711,3581,6,2024-12-20,10,Hospitality,12,Living Wage,Large Employer,Employer Confirmation,False,97,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2712,5205,3,2025-02-17,11,Customer Service,13,Living Wage,Large Employer,Participant Self-Report,True,78,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2713,2352,3,2023-09-17,12,Administration,14,Above Living Wage,SME,Employer Confirmation,False,27,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2714,2572,10,2025-10-17,13,Sport & Leisure,15,Not Applicable,Self,Participant Self-Report,True,5,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2715,7279,2,2023-08-18,14,Logistics,16,Above Living Wage,Public Sector,Employer Confirmation,False,80,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2716,3971,1,2024-06-07,15,Hospitality,17,National Minimum Wage,SME,DWP Confirmation,True,77,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2717,7692,4,2023-07-14,16,Logistics,18,Living Wage,Self,Employer Confirmation,False,126,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2718,2899,4,2024-01-16,17,Healthcare,19,National Minimum Wage,Public Sector,Employer Confirmation,True,108,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2719,4771,9,2024-09-30,18,Administration,20,Living Wage,SME,Participant Self-Report,False,4,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2720,56,8,2024-12-07,19,Administration,21,Living Wage,Large Employer,DWP Confirmation,True,141,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2721,4076,9,2024-09-25,20,Other,22,National Minimum Wage,Large Employer,Partner Referral,False,94,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2722,4648,5,2025-01-03,21,Customer Service,23,Living Wage,SME,Partner Referral,True,124,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2723,6519,6,2025-07-10,22,Other,24,National Minimum Wage,Public Sector,Employer Confirmation,False,127,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2724,243,8,2023-07-19,23,Administration,25,National Minimum Wage,Large Employer,Participant Self-Report,True,22,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2725,6500,5,2024-11-23,24,Logistics,26,Living Wage,Large Employer,Employer Confirmation,False,75,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2726,6089,10,2025-07-08,25,Retail,27,Above Living Wage,SME,Participant Self-Report,True,118,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2727,2034,3,2023-10-22,26,Customer Service,28,Living Wage,SME,Participant Self-Report,False,100,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2728,5734,4,2023-03-26,0,Other,29,Living Wage,SME,Participant Self-Report,True,51,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2729,5076,9,2025-04-15,1,Hospitality,30,National Minimum Wage,Large Employer,Partner Referral,False,90,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2730,5990,6,2025-04-21,2,Healthcare,31,Living Wage,Large Employer,Partner Referral,True,114,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2731,3968,2,2024-11-10,3,Sport & Leisure,32,Above Living Wage,Public Sector,Participant Self-Report,False,116,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2732,2990,8,2023-08-24,4,Administration,33,National Minimum Wage,SME,Participant Self-Report,True,58,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2733,6462,7,2023-04-07,5,Construction,34,Living Wage,Large Employer,DWP Confirmation,False,102,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2734,642,4,2025-02-16,6,Administration,35,Above Living Wage,SME,Participant Self-Report,True,17,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2735,562,8,2024-01-08,7,Hospitality,36,Living Wage,Large Employer,Employer Confirmation,False,75,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2736,4243,7,2023-09-28,8,Logistics,37,National Minimum Wage,Public Sector,DWP Confirmation,True,60,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
2737,219,5,2024-02-25,9,Customer Service,38,Not Applicable,Large Employer,Participant Self-Report,False,119,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
